route	dt	hour	minute	travelDistance	trafficCongestion	travelDuration	travelDurationTraffic 
work-to-home	2015-03-14	17	15	39.994	Heavy	1881	3009
work-to-home	2015-03-14	17	20	39.994	Heavy	1881	3177
work-to-home	2015-03-14	17	25	39.994	Heavy	1881	3086
work-to-home	2015-03-14	17	30	39.994	Heavy	1881	3040
work-to-home	2015-03-14	17	35	39.994	Heavy	1881	3208
work-to-home	2015-03-14	17	40	39.994	Heavy	1881	3200
work-to-home	2015-03-14	17	45	39.994	Heavy	1881	3277
work-to-home	2015-03-14	17	50	39.994	Heavy	1881	3138
work-to-home	2015-03-14	17	55	39.994	Heavy	1881	3205
work-to-home	2015-03-14	18	00	39.994	Heavy	1881	3211
work-to-home	2015-03-14	18	05	39.994	Heavy	1881	3223
work-to-home	2015-03-14	18	10	39.994	Heavy	1881	3267
work-to-home	2015-03-14	18	15	39.994	Heavy	1881	3214
work-to-home	2015-03-14	18	20	39.994	Heavy	1881	3419
work-to-home	2015-03-14	18	25	39.994	Heavy	1881	3593
work-to-home	2015-03-14	18	30	39.994	Heavy	1881	3296
work-to-home	2015-03-14	18	35	39.994	Heavy	1881	3209
work-to-home	2015-03-14	18	40	39.994	Heavy	1881	3282
work-to-home	2015-03-14	18	45	39.994	Heavy	1881	3183
work-to-home	2015-03-14	18	50	39.994	Heavy	1881	3153
work-to-home	2015-03-14	18	55	39.994	Heavy	1881	3277
work-to-home	2015-03-14	19	00	39.994	Heavy	1881	3351
work-to-home	2015-03-14	19	05	39.994	Heavy	1881	3364
work-to-home	2015-03-14	19	10	39.994	Heavy	1881	3145
work-to-home	2015-03-14	19	15	39.994	Heavy	1881	3101
work-to-home	2015-03-14	19	20	39.994	Heavy	1881	3114
work-to-home	2015-03-14	19	25	39.994	Heavy	1881	3039
work-to-home	2015-03-14	19	30	39.994	Heavy	1881	3081
work-to-home	2015-03-14	19	35	39.994	Heavy	1881	3069
work-to-home	2015-03-14	19	40	39.994	Heavy	1881	3100
work-to-home	2015-03-14	19	45	39.994	Heavy	1881	2919
work-to-home	2015-03-14	19	50	39.994	Heavy	1881	3003
work-to-home	2015-03-14	19	55	39.994	Heavy	1881	3019
work-to-home	2015-03-14	20	00	39.994	Heavy	1881	3021
work-to-home	2015-03-14	20	05	39.994	Heavy	1881	2956
work-to-home	2015-03-14	20	10	39.994	Heavy	1881	2930
work-to-home	2015-03-14	20	15	39.994	Heavy	1881	3079
work-to-home	2015-03-14	20	20	39.994	Heavy	1881	3044
work-to-home	2015-03-14	20	25	39.994	Heavy	1881	3009
work-to-home	2015-03-14	20	30	39.994	Heavy	1881	2956
work-to-home	2015-03-14	20	35	39.994	Heavy	1881	2935
work-to-home	2015-03-14	20	40	39.994	Heavy	1881	3004
work-to-home	2015-03-14	20	45	39.994	Heavy	1881	2941
work-to-home	2015-03-14	20	50	39.994	Medium	1881	2792
work-to-home	2015-03-14	20	55	39.994	Medium	1881	2813
work-to-home	2015-03-14	21	00	39.994	Heavy	1881	2831
work-to-home	2015-03-14	21	05	39.994	Medium	1881	2762
Found 2015-03-05
home-to-work	2015-03-05	00	00	40.674	None	1772	1827
home-to-work	2015-03-05	00	05	40.674	None	1772	1813
home-to-work	2015-03-05	00	10	40.674	None	1772	1801
home-to-work	2015-03-05	00	15	40.674	None	1772	1791
home-to-work	2015-03-05	00	20	40.674	None	1772	1790
home-to-work	2015-03-05	00	25	40.674	None	1772	1782
home-to-work	2015-03-05	00	30	40.674	None	1772	1784
home-to-work	2015-03-05	00	35	40.674	None	1772	1792
home-to-work	2015-03-05	00	40	40.674	None	1772	1783
home-to-work	2015-03-05	00	45	40.674	None	1772	1821
home-to-work	2015-03-05	00	50	40.674	None	1772	1791
home-to-work	2015-03-05	00	55	40.674	None	1772	1791
home-to-work	2015-03-05	01	00	40.674	None	1772	1799
home-to-work	2015-03-05	01	05	40.674	None	1772	1805
home-to-work	2015-03-05	01	10	40.674	None	1772	1795
home-to-work	2015-03-05	01	15	40.674	None	1772	1791
home-to-work	2015-03-05	01	20	40.674	None	1772	1792
home-to-work	2015-03-05	01	25	40.674	None	1772	1789
home-to-work	2015-03-05	01	30	40.674	None	1772	1791
home-to-work	2015-03-05	01	35	40.674	None	1772	1800
home-to-work	2015-03-05	01	40	40.674	None	1772	1798
home-to-work	2015-03-05	01	45	40.674	None	1772	1803
home-to-work	2015-03-05	01	50	40.674	None	1772	1804
home-to-work	2015-03-05	01	55	40.674	None	1772	1823
home-to-work	2015-03-05	02	00	40.674	None	1772	1806
home-to-work	2015-03-05	02	05	40.674	None	1772	1807
home-to-work	2015-03-05	02	10	40.674	None	1772	1800
home-to-work	2015-03-05	02	15	40.674	None	1772	1805
home-to-work	2015-03-05	02	20	40.674	None	1772	1810
home-to-work	2015-03-05	02	25	40.674	None	1772	1812
home-to-work	2015-03-05	02	30	40.674	None	1772	1813
home-to-work	2015-03-05	02	35	40.674	None	1772	1810
home-to-work	2015-03-05	02	40	40.674	None	1772	1793
home-to-work	2015-03-05	02	45	40.674	None	1772	1794
home-to-work	2015-03-05	02	50	40.674	None	1772	1816
home-to-work	2015-03-05	02	55	40.674	None	1772	1815
home-to-work	2015-03-05	03	00	40.674	None	1772	1823
home-to-work	2015-03-05	03	05	40.674	None	1772	1815
home-to-work	2015-03-05	03	10	40.674	None	1772	1801
home-to-work	2015-03-05	03	15	40.674	None	1772	1818
home-to-work	2015-03-05	03	20	40.674	None	1772	1810
home-to-work	2015-03-05	03	25	40.674	None	1772	1824
home-to-work	2015-03-05	03	30	40.674	None	1772	1824
home-to-work	2015-03-05	03	35	40.674	None	1772	1826
home-to-work	2015-03-05	03	40	40.674	None	1772	1856
home-to-work	2015-03-05	03	45	40.674	None	1772	1849
home-to-work	2015-03-05	03	50	40.674	None	1772	1819
home-to-work	2015-03-05	03	55	40.674	None	1772	1824
home-to-work	2015-03-05	04	00	40.674	None	1772	1819
home-to-work	2015-03-05	04	05	40.674	None	1772	1810
home-to-work	2015-03-05	04	10	40.674	None	1772	1832
home-to-work	2015-03-05	04	15	40.674	None	1772	1841
home-to-work	2015-03-05	04	20	40.674	None	1772	1797
home-to-work	2015-03-05	04	25	40.674	None	1772	1846
home-to-work	2015-03-05	04	30	40.674	None	1772	1826
home-to-work	2015-03-05	04	35	40.674	None	1772	1826
home-to-work	2015-03-05	04	40	40.674	None	1772	1823
home-to-work	2015-03-05	04	45	40.674	None	1772	1805
home-to-work	2015-03-05	04	50	40.674	None	1772	1806
home-to-work	2015-03-05	04	55	40.674	None	1772	1805
home-to-work	2015-03-05	05	00	40.674	None	1772	1804
home-to-work	2015-03-05	05	05	40.674	None	1772	1801
home-to-work	2015-03-05	05	10	40.674	None	1772	1799
home-to-work	2015-03-05	05	15	40.674	None	1772	1828
home-to-work	2015-03-05	05	20	40.674	None	1772	1824
home-to-work	2015-03-05	05	25	40.674	None	1772	1857
home-to-work	2015-03-05	05	30	40.674	None	1772	1819
home-to-work	2015-03-05	05	35	40.674	None	1772	1821
home-to-work	2015-03-05	05	40	40.674	None	1772	1830
home-to-work	2015-03-05	05	45	40.674	None	1772	1834
home-to-work	2015-03-05	05	50	40.674	None	1772	1931
home-to-work	2015-03-05	05	55	40.674	Mild	1772	2024
home-to-work	2015-03-05	06	00	40.674	Mild	1772	1999
home-to-work	2015-03-05	06	05	40.674	Mild	1772	2098
home-to-work	2015-03-05	06	10	40.674	Mild	1772	2174
home-to-work	2015-03-05	06	15	40.674	Mild	1772	2177
home-to-work	2015-03-05	06	20	40.674	Medium	1772	2389
home-to-work	2015-03-05	06	25	40.674	Heavy	1772	2704
home-to-work	2015-03-05	06	30	40.674	Heavy	1772	2855
home-to-work	2015-03-05	06	35	40.674	Heavy	1772	3099
home-to-work	2015-03-05	06	40	40.674	Heavy	1772	3270
home-to-work	2015-03-05	06	45	40.674	Heavy	1772	3478
home-to-work	2015-03-05	06	50	40.674	Heavy	1772	3616
home-to-work	2015-03-05	06	55	40.674	Heavy	1772	3887
home-to-work	2015-03-05	07	00	40.674	Heavy	1772	3686
home-to-work	2015-03-05	07	05	40.674	Heavy	1772	3979
home-to-work	2015-03-05	07	10	40.674	Heavy	1772	3848
home-to-work	2015-03-05	07	15	40.674	Heavy	1772	3587
home-to-work	2015-03-05	07	20	40.674	Heavy	1772	3893
home-to-work	2015-03-05	07	25	40.674	Heavy	1772	3993
home-to-work	2015-03-05	07	30	40.674	Heavy	1772	4038
home-to-work	2015-03-05	07	35	40.674	Heavy	1772	4242
home-to-work	2015-03-05	07	40	40.674	Heavy	1772	4251
home-to-work	2015-03-05	07	45	40.674	Heavy	1772	4304
home-to-work	2015-03-05	07	50	40.674	Heavy	1772	4312
home-to-work	2015-03-05	07	55	40.674	Heavy	1772	4228
home-to-work	2015-03-05	08	00	40.674	Heavy	1772	4305
home-to-work	2015-03-05	08	05	40.674	Heavy	1772	4172
home-to-work	2015-03-05	08	10	40.674	Heavy	1772	4348
home-to-work	2015-03-05	08	15	40.674	Heavy	1772	4349
home-to-work	2015-03-05	08	20	40.674	Heavy	1772	4387
home-to-work	2015-03-05	08	25	40.674	Heavy	1772	4407
home-to-work	2015-03-05	08	30	40.674	Heavy	1772	4413
home-to-work	2015-03-05	08	35	40.674	Heavy	1772	4391
home-to-work	2015-03-05	08	40	40.674	Heavy	1772	4329
home-to-work	2015-03-05	08	45	40.674	Heavy	1772	4331
home-to-work	2015-03-05	08	50	40.674	Heavy	1772	4275
home-to-work	2015-03-05	08	55	40.674	Heavy	1772	4145
home-to-work	2015-03-05	09	00	40.674	Heavy	1772	4164
home-to-work	2015-03-05	09	05	40.674	Heavy	1772	3925
home-to-work	2015-03-05	09	10	40.674	Heavy	1772	4099
home-to-work	2015-03-05	09	15	40.674	Heavy	1772	3969
home-to-work	2015-03-05	09	20	40.674	Heavy	1772	3864
home-to-work	2015-03-05	09	25	40.674	Heavy	1772	3695
home-to-work	2015-03-05	09	30	40.674	Heavy	1772	3776
home-to-work	2015-03-05	09	35	40.674	Heavy	1772	3776
home-to-work	2015-03-05	09	40	40.674	Heavy	1772	3856
home-to-work	2015-03-05	09	45	40.674	Heavy	1772	3834
home-to-work	2015-03-05	09	50	40.674	Heavy	1772	3679
home-to-work	2015-03-05	10	00	40.674	Heavy	1772	3685
home-to-work	2015-03-05	10	05	40.674	Heavy	1772	3621
home-to-work	2015-03-05	10	10	40.674	Heavy	1772	3500
home-to-work	2015-03-05	10	15	40.674	Heavy	1772	3463
home-to-work	2015-03-05	10	20	40.674	Heavy	1772	3370
home-to-work	2015-03-05	10	25	40.674	Heavy	1772	3161
home-to-work	2015-03-05	10	30	40.674	Heavy	1772	3203
home-to-work	2015-03-05	10	35	40.674	Heavy	1772	3030
home-to-work	2015-03-05	10	40	40.674	Heavy	1772	2968
home-to-work	2015-03-05	10	45	40.674	Heavy	1772	3024
home-to-work	2015-03-05	10	50	40.674	Heavy	1772	2971
home-to-work	2015-03-05	10	55	40.674	Heavy	1772	2966
home-to-work	2015-03-05	11	00	40.674	Heavy	1772	2993
home-to-work	2015-03-05	11	05	40.674	Heavy	1772	2913
home-to-work	2015-03-05	11	10	40.674	Heavy	1772	2790
home-to-work	2015-03-05	11	15	40.674	Heavy	1772	2807
home-to-work	2015-03-05	11	20	40.674	Heavy	1772	2683
home-to-work	2015-03-05	11	25	40.674	Heavy	1772	2734
home-to-work	2015-03-05	11	30	40.674	Heavy	1772	2675
home-to-work	2015-03-05	11	35	40.674	Heavy	1772	2669
home-to-work	2015-03-05	11	40	40.674	Medium	1772	2551
home-to-work	2015-03-05	11	45	40.674	Medium	1772	2554
home-to-work	2015-03-05	11	50	40.674	Medium	1772	2559
home-to-work	2015-03-05	11	55	40.674	Medium	1772	2568
home-to-work	2015-03-05	12	00	40.674	Medium	1772	2582
home-to-work	2015-03-05	12	05	40.674	Medium	1772	2592
home-to-work	2015-03-05	12	10	40.674	Medium	1772	2531
home-to-work	2015-03-05	12	15	40.674	Medium	1772	2528
home-to-work	2015-03-05	12	20	40.674	Medium	1772	2458
home-to-work	2015-03-05	12	25	40.674	Medium	1772	2424
home-to-work	2015-03-05	12	30	40.674	Medium	1772	2449
home-to-work	2015-03-05	12	35	40.674	Medium	1772	2455
home-to-work	2015-03-05	12	40	40.674	Medium	1772	2526
home-to-work	2015-03-05	12	45	40.674	Medium	1772	2533
home-to-work	2015-03-05	12	50	40.674	Medium	1772	2544
home-to-work	2015-03-05	12	55	40.674	Medium	1772	2572
home-to-work	2015-03-05	13	00	40.674	Medium	1772	2472
home-to-work	2015-03-05	13	05	40.674	Medium	1772	2426
home-to-work	2015-03-05	13	10	40.674	Medium	1772	2312
home-to-work	2015-03-05	13	15	40.674	Medium	1772	2313
home-to-work	2015-03-05	13	20	40.674	Medium	1772	2308
home-to-work	2015-03-05	13	25	40.674	Medium	1772	2215
home-to-work	2015-03-05	13	30	40.674	Medium	1772	2242
home-to-work	2015-03-05	13	35	40.674	Medium	1772	2254
home-to-work	2015-03-05	13	40	40.674	Medium	1772	2234
home-to-work	2015-03-05	13	45	40.674	Medium	1772	2293
home-to-work	2015-03-05	13	50	40.674	Medium	1772	2356
home-to-work	2015-03-05	13	55	40.674	Medium	1772	2336
home-to-work	2015-03-05	14	00	40.674	Medium	1772	2420
home-to-work	2015-03-05	14	05	40.674	Medium	1772	2275
home-to-work	2015-03-05	14	10	40.674	Medium	1772	2334
home-to-work	2015-03-05	14	15	40.674	Medium	1772	2355
home-to-work	2015-03-05	14	20	40.674	Medium	1772	2254
home-to-work	2015-03-05	14	25	40.674	Medium	1772	2337
home-to-work	2015-03-05	14	30	40.674	Medium	1772	2446
home-to-work	2015-03-05	14	35	40.674	Medium	1772	2471
home-to-work	2015-03-05	14	40	40.674	Medium	1772	2503
home-to-work	2015-03-05	14	45	40.674	Heavy	1772	2660
home-to-work	2015-03-05	14	50	40.674	Medium	1772	2635
home-to-work	2015-03-05	14	55	40.674	Medium	1772	2546
home-to-work	2015-03-05	15	00	40.674	Medium	1772	2567
home-to-work	2015-03-05	15	05	40.674	Medium	1772	2593
home-to-work	2015-03-05	15	10	40.674	Medium	1772	2626
home-to-work	2015-03-05	15	15	40.674	Medium	1772	2482
home-to-work	2015-03-05	15	20	40.674	Medium	1772	2627
home-to-work	2015-03-05	15	25	40.674	Heavy	1772	2745
home-to-work	2015-03-05	15	30	40.674	Medium	1772	2623
home-to-work	2015-03-05	15	35	40.674	Medium	1772	2589
home-to-work	2015-03-05	15	40	40.674	Medium	1772	2612
home-to-work	2015-03-05	15	45	40.674	Medium	1772	2564
home-to-work	2015-03-05	15	50	40.674	Heavy	1772	2768
home-to-work	2015-03-05	15	55	40.674	Heavy	1772	2792
home-to-work	2015-03-05	16	00	40.674	Heavy	1772	2770
home-to-work	2015-03-05	16	05	40.674	Heavy	1772	2679
home-to-work	2015-03-05	16	10	40.674	Heavy	1772	2764
home-to-work	2015-03-05	16	15	40.674	Heavy	1772	2715
home-to-work	2015-03-05	16	20	40.674	Heavy	1772	2834
home-to-work	2015-03-05	16	25	40.674	Heavy	1772	2760
home-to-work	2015-03-05	16	30	40.674	Heavy	1772	2851
home-to-work	2015-03-05	16	35	40.674	Heavy	1772	2896
home-to-work	2015-03-05	16	40	40.674	Heavy	1772	2889
home-to-work	2015-03-05	16	45	40.674	Heavy	1772	2951
home-to-work	2015-03-05	16	50	40.674	Heavy	1772	2900
home-to-work	2015-03-05	16	55	40.674	Heavy	1772	3148
home-to-work	2015-03-05	17	00	40.674	Heavy	1772	3108
home-to-work	2015-03-05	17	05	40.674	Heavy	1772	3038
home-to-work	2015-03-05	17	10	40.674	Heavy	1772	2932
home-to-work	2015-03-05	17	15	40.674	Heavy	1772	3100
home-to-work	2015-03-05	17	20	40.674	Heavy	1772	3262
home-to-work	2015-03-05	17	30	40.674	Heavy	1772	3259
home-to-work	2015-03-05	17	35	40.674	Heavy	1772	3195
home-to-work	2015-03-05	17	40	40.674	Heavy	1772	3169
home-to-work	2015-03-05	17	45	40.674	Heavy	1772	3261
home-to-work	2015-03-05	17	50	40.674	Heavy	1772	3260
home-to-work	2015-03-05	17	55	40.674	Heavy	1772	3286
home-to-work	2015-03-05	18	00	40.674	Heavy	1772	3321
home-to-work	2015-03-05	18	05	40.674	Heavy	1772	3170
home-to-work	2015-03-05	18	10	40.674	Heavy	1772	3168
home-to-work	2015-03-05	18	15	40.674	Heavy	1772	3109
home-to-work	2015-03-05	18	20	40.674	Heavy	1772	3178
home-to-work	2015-03-05	18	25	40.674	Heavy	1772	3071
home-to-work	2015-03-05	18	30	40.674	Heavy	1772	3063
home-to-work	2015-03-05	18	35	40.674	Heavy	1772	3023
home-to-work	2015-03-05	18	40	40.674	Heavy	1772	3047
home-to-work	2015-03-05	18	45	40.674	Heavy	1772	3030
home-to-work	2015-03-05	18	50	40.674	Heavy	1772	3012
home-to-work	2015-03-05	18	55	40.674	Heavy	1772	2930
home-to-work	2015-03-05	19	00	40.674	Heavy	1772	2800
home-to-work	2015-03-05	19	05	40.674	Heavy	1772	2709
home-to-work	2015-03-05	19	10	40.674	Medium	1772	2656
home-to-work	2015-03-05	19	15	40.674	Heavy	1772	2713
home-to-work	2015-03-05	19	20	40.674	Medium	1772	2541
home-to-work	2015-03-05	19	25	40.674	Medium	1772	2472
home-to-work	2015-03-05	19	30	40.674	Medium	1772	2401
home-to-work	2015-03-05	19	35	40.674	Medium	1772	2238
home-to-work	2015-03-05	19	40	40.674	Mild	1772	2189
home-to-work	2015-03-05	19	45	40.674	Mild	1772	2182
home-to-work	2015-03-05	19	50	40.674	Mild	1772	2177
home-to-work	2015-03-05	19	55	40.674	Mild	1772	2177
home-to-work	2015-03-05	20	00	40.674	Mild	1772	2018
home-to-work	2015-03-05	20	05	40.674	Mild	1772	2047
home-to-work	2015-03-05	20	10	40.674	Mild	1772	2005
home-to-work	2015-03-05	20	15	40.674	Mild	1772	1974
home-to-work	2015-03-05	20	20	40.674	Mild	1772	1956
home-to-work	2015-03-05	20	25	40.674	Mild	1772	1982
home-to-work	2015-03-05	20	30	40.674	Mild	1772	1985
home-to-work	2015-03-05	20	35	40.674	Mild	1772	1963
home-to-work	2015-03-05	20	40	40.674	Mild	1772	1962
home-to-work	2015-03-05	20	45	40.674	Mild	1772	1979
home-to-work	2015-03-05	20	50	40.674	Mild	1772	1998
home-to-work	2015-03-05	20	55	40.674	Mild	1772	2007
home-to-work	2015-03-05	21	00	40.674	Mild	1772	1994
home-to-work	2015-03-05	21	05	40.674	Mild	1772	1975
home-to-work	2015-03-05	21	10	40.674	Mild	1772	1964
home-to-work	2015-03-05	21	15	40.674	Mild	1772	1967
home-to-work	2015-03-05	21	20	40.674	Mild	1772	1976
home-to-work	2015-03-05	21	25	40.674	Mild	1772	2006
home-to-work	2015-03-05	21	30	40.674	Mild	1772	2004
home-to-work	2015-03-05	21	35	40.674	Mild	1772	1973
home-to-work	2015-03-05	21	40	40.674	Mild	1772	1967
home-to-work	2015-03-05	21	45	40.674	Mild	1772	1978
home-to-work	2015-03-05	21	50	40.674	Mild	1772	1957
home-to-work	2015-03-05	21	55	40.674	Mild	1772	1977
home-to-work	2015-03-05	22	00	40.674	Mild	1772	1989
home-to-work	2015-03-05	22	05	40.674	Mild	1772	1957
home-to-work	2015-03-05	22	10	40.674	Mild	1772	1974
home-to-work	2015-03-05	22	15	40.674	Mild	1772	1965
home-to-work	2015-03-05	22	20	40.674	Mild	1772	1988
home-to-work	2015-03-05	22	25	40.674	Mild	1772	1977
home-to-work	2015-03-05	22	30	40.674	Mild	1772	1980
home-to-work	2015-03-05	22	35	40.674	None	1772	1941
home-to-work	2015-03-05	22	40	40.674	None	1772	1938
home-to-work	2015-03-05	22	45	40.674	None	1772	1936
home-to-work	2015-03-05	22	50	40.674	None	1772	1934
home-to-work	2015-03-05	22	55	40.674	None	1772	1934
home-to-work	2015-03-05	23	00	40.674	Mild	1772	1966
home-to-work	2015-03-05	23	05	40.674	None	1772	1944
home-to-work	2015-03-05	23	10	40.674	None	1772	1924
home-to-work	2015-03-05	23	15	40.674	None	1772	1927
home-to-work	2015-03-05	23	20	40.674	None	1772	1922
home-to-work	2015-03-05	23	25	40.674	None	1772	1908
home-to-work	2015-03-05	23	30	40.674	None	1772	1897
home-to-work	2015-03-05	23	35	40.674	None	1772	1843
home-to-work	2015-03-05	23	40	40.674	None	1772	1815
home-to-work	2015-03-05	23	45	40.674	None	1772	1809
home-to-work	2015-03-05	23	50	40.674	None	1772	1806
home-to-work	2015-03-05	23	55	40.674	None	1772	1791
work-to-home	2015-03-05	00	00	39.994	None	1881	1899
work-to-home	2015-03-05	00	05	39.994	None	1881	1899
work-to-home	2015-03-05	00	10	39.994	None	1881	1892
work-to-home	2015-03-05	00	15	39.994	None	1881	1892
work-to-home	2015-03-05	00	20	39.994	None	1881	1929
work-to-home	2015-03-05	00	25	39.994	None	1881	1902
work-to-home	2015-03-05	00	30	39.994	None	1881	1910
work-to-home	2015-03-05	00	35	39.994	None	1881	1915
work-to-home	2015-03-05	00	40	39.994	None	1881	1954
work-to-home	2015-03-05	00	45	39.994	None	1881	1953
work-to-home	2015-03-05	00	50	39.994	None	1881	1924
work-to-home	2015-03-05	00	55	39.994	None	1881	1903
work-to-home	2015-03-05	01	00	39.994	None	1881	1904
work-to-home	2015-03-05	01	05	39.994	None	1881	1918
work-to-home	2015-03-05	01	10	39.994	None	1881	1902
work-to-home	2015-03-05	01	15	39.994	None	1881	1908
work-to-home	2015-03-05	01	20	39.994	None	1881	1998
work-to-home	2015-03-05	01	25	39.994	None	1881	1919
work-to-home	2015-03-05	01	30	39.994	None	1881	1918
work-to-home	2015-03-05	01	35	39.994	None	1881	1899
work-to-home	2015-03-05	01	40	39.994	None	1881	1907
work-to-home	2015-03-05	01	45	39.994	None	1881	1907
work-to-home	2015-03-05	01	50	39.994	None	1881	1906
work-to-home	2015-03-05	01	55	39.994	None	1881	1909
work-to-home	2015-03-05	02	00	39.994	None	1881	1901
work-to-home	2015-03-05	02	05	39.994	None	1881	1899
work-to-home	2015-03-05	02	10	39.994	None	1881	1912
work-to-home	2015-03-05	02	15	39.994	None	1881	1917
work-to-home	2015-03-05	02	20	39.994	None	1881	1933
work-to-home	2015-03-05	02	25	39.994	None	1881	1917
work-to-home	2015-03-05	02	30	39.994	None	1881	1927
work-to-home	2015-03-05	02	35	39.994	None	1881	1933
work-to-home	2015-03-05	02	40	39.994	None	1881	1927
work-to-home	2015-03-05	02	45	39.994	None	1881	1919
work-to-home	2015-03-05	02	50	39.994	None	1881	1951
work-to-home	2015-03-05	02	55	39.994	None	1881	1931
work-to-home	2015-03-05	03	00	39.994	None	1881	1910
work-to-home	2015-03-05	03	05	39.994	None	1881	1926
work-to-home	2015-03-05	03	10	39.994	None	1881	1937
work-to-home	2015-03-05	03	15	39.994	None	1881	1935
work-to-home	2015-03-05	03	20	39.994	None	1881	1992
work-to-home	2015-03-05	03	25	39.994	None	1881	1974
work-to-home	2015-03-05	03	30	39.994	None	1881	1955
work-to-home	2015-03-05	03	35	39.994	None	1881	1940
work-to-home	2015-03-05	03	40	39.994	None	1881	1933
work-to-home	2015-03-05	03	45	39.994	None	1881	1942
work-to-home	2015-03-05	03	50	39.994	None	1881	1915
work-to-home	2015-03-05	03	55	39.994	None	1881	1968
work-to-home	2015-03-05	04	00	39.994	None	1881	1941
work-to-home	2015-03-05	04	05	39.994	None	1881	1948
work-to-home	2015-03-05	04	10	39.994	None	1881	1950
work-to-home	2015-03-05	04	20	39.994	None	1881	1930
work-to-home	2015-03-05	04	25	39.994	None	1881	1954
work-to-home	2015-03-05	04	30	39.994	None	1881	1970
work-to-home	2015-03-05	04	35	39.994	None	1881	1964
work-to-home	2015-03-05	04	40	39.994	None	1881	1917
work-to-home	2015-03-05	04	45	39.994	None	1881	1917
work-to-home	2015-03-05	04	50	39.994	None	1881	1932
work-to-home	2015-03-05	04	55	39.994	None	1881	1947
work-to-home	2015-03-05	05	00	39.994	None	1881	1941
work-to-home	2015-03-05	05	05	39.994	None	1881	1928
work-to-home	2015-03-05	05	10	39.994	None	1881	1934
work-to-home	2015-03-05	05	15	39.994	None	1881	1914
work-to-home	2015-03-05	05	20	39.994	None	1881	1926
